Tattag,Tatzeit,Tatort,Stadt,Tatort2,Tbnr1,Geldbusse,lng,lat
08.12.2015,912,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141238,35,6.60563,51.48243
17.12.2015,1726,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141238,35,6.60563,51.48243
17.12.2015,1608,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141238,35,6.60563,51.48243
17.12.2015,1702,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141238,35,6.60563,51.48243
23.11.2015,1740,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,31.25,6.60563,51.48243
17.09.2015,1616,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,30,6.60563,51.48243
12.10.2015,854,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,30,6.60563,51.48243
23.11.2015,1746,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,30,6.60563,51.48243
23.11.2015,1651,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,27. Mai,6.60563,5148243
09.09.2015,1135,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
09.09.2015,1323,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
09.09.2015,1341,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
17.09.2015,1636,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
17.09.2015,1700,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
17.09.2015,1617,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
17.09.2015,1657,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
21.09.2015,1225,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
21.09.2015,1310,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
21.09.2015,1345,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
21.09.2015,1404,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
21.09.2015,1331,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
21.09.2015,1123,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
21.09.2015,1334,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
12.10.2015,840,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
12.10.2015,852,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
12.10.2015,902,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
12.10.2015,959,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
12.10.2015,1014,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
12.10.2015,905,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
12.10.2015,910,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
12.10.2015,923,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
12.10.2015,1032,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
12.10.2015,1049,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
12.10.2015,1058,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
23.11.2015,1901,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1555,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1602,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1604,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1607,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1613,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1630,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1631,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1653,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1708,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1648,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
23.11.2015,1700,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
23.11.2015,1705,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
23.11.2015,1812,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
23.11.2015,1833,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
23.11.2015,1810,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1811,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1812,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1814,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
23.11.2015,1850,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
08.12.2015,734,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
08.12.2015,907,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
08.12.2015,919,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
08.12.2015,831,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
17.12.2015,1824,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
17.12.2015,1617,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
17.12.2015,1619,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
17.12.2015,1713,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
17.12.2015,1714,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
17.12.2015,1720,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
17.12.2015,1723,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
17.12.2015,1829,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
17.12.2015,1831,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141237,25,6.60563,51.48243
17.12.2015,1652,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
17.12.2015,1658,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
17.12.2015,1749,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141237,25,6.60563,51.48243
09.09.2015,1417,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141224,20,6.60563,51.48243
12.10.2015,907,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141224,20,6.60563,51.48243
09.09.2015,1157,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1148,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1125,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1134,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1150,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1217,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1224,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1225,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1243,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1303,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1317,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1329,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1330,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1355,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1357,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1403,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1407,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1441,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
09.09.2015,1449,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
17.09.2015,1556,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
17.09.2015,1625,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
17.09.2015,1641,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
17.09.2015,1647,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
17.09.2015,1653,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
17.09.2015,1619,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
17.09.2015,1625,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
17.09.2015,1639,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
17.09.2015,1644,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
17.09.2015,1645,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1205,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1213,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1231,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1234,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1244,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1304,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1318,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1331,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1343,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1347,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1420,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1204,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1211,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
21.09.2015,1235,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
21.09.2015,1315,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
21.09.2015,1328,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
21.09.2015,1332,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
21.09.2015,1405,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
21.09.2015,1146,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
21.09.2015,1153,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
12.10.2015,837,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
12.10.2015,851,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
12.10.2015,1016,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
12.10.2015,825,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
12.10.2015,932,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
12.10.2015,946,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
12.10.2015,952,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
12.10.2015,1011,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
12.10.2015,1029,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
12.10.2015,1049,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
12.10.2015,1104,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
12.10.2015,1113,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
12.10.2015,831,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
12.10.2015,842,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
12.10.2015,940,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
12.10.2015,941,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
12.10.2015,1000,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
12.10.2015,1007,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
12.10.2015,1011,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
12.10.2015,1057,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1614,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1629,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1630,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1633,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1646,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1654,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1710,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1656,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1813,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1610,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1628,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1629,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1632,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1634,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1636,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1640,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1641,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1644,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1645,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1646,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1658,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1720,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1801,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1804,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1824,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1827,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1831,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1836,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1843,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1900,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1753,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1831,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
23.11.2015,1654,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1727,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1721,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1731,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1732,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1736,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1744,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1751,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1752,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1756,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1757,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1800,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1802,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1809,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1815,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1834,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1838,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1841,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1853,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1854,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
23.11.2015,1858,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
08.12.2015,723,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
08.12.2015,737,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
08.12.2015,741,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
08.12.2015,746,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
08.12.2015,749,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
08.12.2015,755,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
08.12.2015,803,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
08.12.2015,851,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
08.12.2015,857,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
08.12.2015,859,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
08.12.2015,726,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
08.12.2015,740,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
08.12.2015,750,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
08.12.2015,752,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
08.12.2015,755,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
08.12.2015,801,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
08.12.2015,804,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
08.12.2015,817,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
08.12.2015,820,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
08.12.2015,833,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
08.12.2015,838,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
17.12.2015,1828,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
17.12.2015,1830,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
17.12.2015,1834,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
17.12.2015,1836,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
17.12.2015,1836,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
17.12.2015,1855,Am Jungbornpark 125,Moers,Fahrtrichtung Im Meerfeld,141236,15,6.60563,51.48243
17.12.2015,1608,Am Jungbornpark 125,Moers,Fahrtrichtung Lintforter Str.,141236,15,6.60563,51.48243
